20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
20,20.0023,20.0045,20.0068,20.0091,20.0115,20.0138,20.0163,20.0188,20.0214,20.0241,20.0269,20.0298,20.0328,20.036,20.0393,20.0427,20.0463,20.0502,20.0542,20.0584,20.0629,20.0676,20.0726,20.0779,20.0835,20.0894,20.0957,20.1024,20.1095,20.117,20.1251,20.1336,20.1427,20.1523,20.1626,20.1736,20.1854,20.1979,20.2114,20.2257,20.2411,20.2577,20.2754,20.2945,20.315,20.3372,20.3612,20.3871,20.4152,20.4457,20.479,20.5153,20.5551,20.5988,20.647,20.7002,20.7594,20.8254,20.8994,20.9829,21.0778,21.1862,21.3113,21.4571,21.6288,21.8339,22.0827,22.3905,22.7804,23.2896,23.9807,24.9682,26.4812,29.0306,33.9087,44.8337,73.8995,84.8245,89.7025,92.2519,93.7647,94.7521,95.4431,95.9521,96.3418,96.6494,96.8979,97.1026,97.274,97.4194,97.5441,97.6521,97.7464,97.8294,97.9028,97.9682,98.0266,98.0792,98.1265,98.1693,98.2081,98.2435,98.2756,98.305,98.3319,98.3565,98.379,98.3996,98.4185,98.4358,98.4517,98.4662,98.4794,98.4915,98.5025,98.5124,98.5214,98.5294,98.5365,98.5428,98.5483,98.553,98.5569,98.5601,98.5626,98.5643,98.5653,98.5657,98.5653,98.5643,98.5625,98.56,98.5568,98.5528,98.5481,98.5426,98.5363,98.5291,98.5211,98.5121,98.5022,98.4912,98.4791,98.4658,98.4513,98.4354,98.4181,98.3991,98.3785,98.3559,98.3313,98.3045,98.2751,98.2429,98.2075,98.1687,98.1258,98.0785,98.0259,97.9674,97.9021,97.8286,97.7456,97.6513,97.5432,97.4185,97.2731,97.1017,96.897,96.6484,96.3409,95.9511,95.4421,94.7511,93.7637,92.2509,89.7015,84.8234,73.8984,44.8326,33.9076,29.0295,26.48,24.967,23.9795,23.2884,22.7792,22.3892,22.0814,21.8326,21.6275,21.4558,21.3101,21.1849,21.0765,20.9816,20.8981,20.8241,20.7581,20.6989,20.6456,20.5975,20.5538,20.514,20.4777,20.4444,20.4139,20.3858,20.3599,20.3359,20.3138,20.2932,20.2741,20.2564,20.2399,20.2245,20.2102,20.1968,20.1842,20.1725,20.1616,20.1513,20.1416,20.1326,20.1241,20.1161,20.1086,20.1016,20.0949,20.0887,20.0828,20.0773,20.072,20.0671,20.0624,20.058,20.0539,20.0499,20.0462,20.0426,20.0393,20.0361,20.033,20.0301,20.0273,20.0247,20.0221,20.0196,20.0172,20.0149,20.0127,20.0105,20.0083,20.0062,20.0041,20.0021,20
20,20.0045,20.009,20.0136,20.0182,20.0229,20.0276,20.0325,20.0376,20.0428,20.0481,20.0537,20.0595,20.0655,20.0718,20.0784,20.0853,20.0925,20.1001,20.1082,20.1166,20.1256,20.135,20.145,20.1555,20.1667,20.1786,20.1911,20.2045,20.2186,20.2337,20.2497,20.2667,20.2848,20.3041,20.3247,20.3466,20.37,20.3951,20.4219,20.4505,20.4812,20.5142,20.5495,20.5876,20.6286,20.6727,20.7204,20.7721,20.828,20.8888,20.955,21.0273,21.1064,21.1933,21.2889,21.3947,21.512,21.6429,21.7895,21.9547,22.142,22.3559,22.6022,22.8883,23.2244,23.6241,24.1065,24.6989,25.4418,26.3974,27.6651,29.4111,31.9259,35.7328,41.7706,51.5267,65.94,75.6961,81.7338,85.5405,88.0551,89.8009,91.0683,92.0235,92.766,93.3579,93.8397,94.2388,94.5742,94.8596,95.105,95.318,95.5043,95.6684,95.8138,95.9434,96.0594,96.1636,96.2577,96.3427,96.42,96.4902,96.5542,96.6127,96.6662,96.7151,96.76,96.8011,96.8387,96.8732,96.9048,96.9338,96.9602,96.9842,97.0061,97.0259,97.0438,97.0598,97.074,97.0866,97.0975,97.1069,97.1147,97.1211,97.126,97.1295,97.1316,97.1322,97.1315,97.1294,97.1259,97.1209,97.1145,97.1066,97.0972,97.0862,97.0736,97.0593,97.0433,97.0254,97.0055,96.9836,96.9595,96.933,96.9041,96.8724,96.8378,96.8001,96.759,96.7141,96.6651,96.6116,96.5531,96.489,96.4187,96.3415,96.2563,96.1623,96.058,95.942,95.8123,95.6669,95.5027,95.3164,95.1033,94.8579,94.5724,94.237,93.8379,93.356,92.7641,92.0215,91.0663,89.7989,88.053,85.5384,81.7317,75.6939,65.9378,51.5245,41.7683,35.7305,31.9236,29.4088,27.6627,26.395,25.4393,24.6964,24.104,23.6216,23.2219,22.8858,22.5996,22.3533,22.1394,21.9521,21.7869,21.6402,21.5094,21.392,21.2863,21.1906,21.1038,21.0247,20.9524,20.8862,20.8254,20.7694,20.7178,20.6701,20.626,20.585,20.547,20.5117,20.4788,20.4481,20.4195,20.3927,20.3678,20.3444,20.3225,20.302,20.2827,20.2647,20.2477,20.2318,20.2169,20.2028,20.1895,20.1771,20.1653,20.1543,20.1438,20.134,20.1247,20.1159,20.1076,20.0997,20.0922,20.0852,20.0784,20.072,20.0659,20.0601,20.0546,20.0492,20.0441,20.0392,20.0344,20.0298,20.0253,20.0209,20.0166,20.0124,20.0082,20.0041,20
20,20.0067,20.0135,20.0203,20.0272,20.0342,20.0414,20.0487,20.0562,20.064,20.072,20.0803,20.089,20.098,20.1074,20.1172,20.1276,20.1384,20.1498,20.1618,20.1745,20.1878,20.2019,20.2169,20.2326,20.2494,20.2671,20.2859,20.3058,20.327,20.3495,20.3734,20.3988,20.4259,20.4547,20.4855,20.5183,20.5533,20.5906,20.6306,20.6734,20.7193,20.7684,20.8212,20.8779,20.939,21.0049,21.076,21.1529,21.2362,21.3267,21.4252,21.5327,21.6502,21.7791,21.921,22.0777,22.2514,22.4448,22.6612,22.9045,23.1799,23.4935,23.8533,24.2698,24.7566,25.3319,26.0205,26.857,27.8907,29.1933,30.8713,33.0856,36.0789,40.2042,45.9144,53.5627,62.638,70.2863,75.9964,80.1215,83.1144,85.3283,87.0059,88.3079,89.341,90.1768,90.8646,91.4389,91.9246,92.34,92.6986,93.0109,93.2847,93.5264,93.741,93.9325,94.1042,94.2586,94.3981,94.5244,94.6391,94.7435,94.8387,94.9257,95.0053,95.0782,95.145,95.2063,95.2624,95.3139,95.361,95.4042,95.4436,95.4795,95.5122,95.5417,95.5684,95.5923,95.6136,95.6323,95.6487,95.6626,95.6743,95.6838,95.6912,95.6964,95.6995,95.7005,95.6994,95.6962,95.691,95.6836,95.674,95.6622,95.6482,95.6318,95.613,95.5916,95.5676,95.5409,95.5113,95.4785,95.4425,95.4031,95.3599,95.3126,95.2611,95.2049,95.1436,95.0767,95.0037,94.9241,94.837,94.7417,94.6372,94.5224,94.3961,94.2566,94.102,93.9304,93.7388,93.5241,93.2823,93.0084,92.6961,92.3375,91.922,91.4362,90.8618,90.174,89.3381,88.305,87.0029,85.3253,83.1113,80.1183,75.9932,70.2831,62.6348,53.5594,45.911,40.2007,36.0754,33.0821,30.8677,29.1897,27.887,26.8533,26.0167,25.3281,24.7528,24.266,23.8495,23.4896,23.176,22.9006,22.6572,22.4408,22.2474,22.0737,21.917,21.7751,21.6462,21.5287,21.4213,21.3228,21.2323,21.149,21.0721,21.001,20.9352,20.8741,20.8174,20.7647,20.7156,20.6698,20.627,20.5871,20.5498,20.5149,20.4822,20.4515,20.4228,20.3958,20.3705,20.3467,20.3243,20.3033,20.2835,20.2649,20.2473,20.2307,20.2151,20.2004,20.1865,20.1733,20.1609,20.1491,20.138,20.1274,20.1173,20.1078,20.0986,20.0899,20.0816,20.0736,20.066,20.0586,20.0515,20.0446,20.0378,20.0313,20.0249,20.0186,20.0123,20.0061,20
20,20.0089,20.0179,20.027,20.0361,20.0454,20.0549,20.0647,20.0747,20.085,20.0956,20.1067,20.1182,20.1301,20.1426,20.1557,20.1694,20.1838,20.199,20.2149,20.2317,20.2495,20.2682,20.288,20.309,20.3312,20.3547,20.3796,20.4061,20.4342,20.464,20.4958,20.5295,20.5654,20.6037,20.6444,20.6879,20.7343,20.7838,20.8368,20.8935,20.9542,21.0193,21.0891,21.1642,21.245,21.3321,21.426,21.5276,21.6376,21.7569,21.8867,22.0282,22.1829,22.3523,22.5386,22.744,22.9714,23.2241,23.5062,23.8227,24.1798,24.5851,25.0482,25.5814,26.2007,26.9267,27.7869,28.8183,30.0711,31.6141,33.5416,35.9816,39.1001,43.0911,48.1205,54.1722,60.7635,66.8151,71.8444,75.835,78.9531,81.3926,83.3195,84.8617,86.1137,87.1441,88.0033,88.728,89.3459,89.8777,90.3391,90.7426,91.0977,91.412,91.6918,91.942,92.1666,92.369,92.5521,92.718,92.8689,93.0064,93.1319,93.2466,93.3516,93.4479,93.5361,93.617,93.6913,93.7593,93.8217,93.8788,93.931,93.9785,94.0218,94.0609,94.0963,94.1279,94.1561,94.181,94.2026,94.2211,94.2367,94.2493,94.259,94.2659,94.27,94.2713,94.2699,94.2657,94.2587,94.2489,94.2362,94.2206,94.202,94.1802,94.1553,94.127,94.0952,94.0598,94.0206,93.9772,93.9296,93.8773,93.8201,93.7577,93.6895,93.6152,93.5342,93.4458,93.3495,93.2444,93.1296,93.004,92.8665,92.7155,92.5494,92.3663,92.1638,91.9391,91.6888,91.4089,91.0945,90.7393,90.3358,89.8742,89.3424,88.7245,87.9996,87.1404,86.1099,84.8578,83.3155,81.3885,78.949,75.8308,71.8401,66.8108,60.7591,54.1677,48.116,43.0865,39.0955,35.9769,33.5369,31.6093,30.0663,28.8134,27.782,26.9217,26.1956,25.5763,25.0431,24.5799,24.1746,23.8175,23.501,23.2188,22.9661,22.7387,22.5333,22.347,22.1776,22.0229,21.8814,21.7517,21.6323,21.5223,21.4208,21.3269,21.2399,21.1591,21.0841,21.0143,20.9493,20.8886,20.832,20.7792,20.7297,20.6834,20.64,20.5994,20.5613,20.5255,20.4919,20.4603,20.4306,20.4027,20.3765,20.3517,20.3284,20.3064,20.2857,20.2661,20.2477,20.2302,20.2137,20.1981,20.1832,20.1692,20.1558,20.1431,20.131,20.1194,20.1084,20.0978,20.0876,20.0778,20.0684,20.0592,20.0503,20.0415,20.033,20.0246,20.0164,20.0082,20
20,20.0111,20.0223,20.0335,20.0449,20.0565,20.0683,20.0804,20.0929,20.1057,20.119,20.1327,20.147,20.1619,20.1774,20.1937,20.2108,20.2287,20.2475,20.2673,20.2882,20.3103,20.3336,20.3582,20.3843,20.4119,20.4411,20.4721,20.505,20.5399,20.577,20.6164,20.6583,20.7029,20.7504,20.8009,20.8549,20.9125,20.9739,21.0396,21.1099,21.1851,21.2657,21.3522,21.4451,21.5451,21.6527,21.7688,21.8942,22.0299,22.1771,22.337,22.5111,22.7011,22.9091,23.1374,23.3887,23.6664,23.9744,24.3173,24.7009,25.132,25.6193,26.1734,26.8075,27.5385,28.3877,29.3827,30.5588,31.9619,33.6508,35.7,38.1995,41.2495,44.9399,49.305,54.2425,59.4293,64.3667,68.7315,72.4216,75.471,77.9699,80.0183,81.7064,83.1084,84.2833,85.2769,86.1246,86.8539,87.4862,88.0382,88.5232,88.9519,89.3328,89.6728,89.9775,90.2518,90.4994,90.7237,90.9274,91.1128,91.2819,91.4364,91.5778,91.7074,91.8261,91.9351,92.0351,92.1269,92.2111,92.2883,92.359,92.4236,92.4825,92.5361,92.5846,92.6284,92.6677,92.7026,92.7335,92.7603,92.7833,92.8025,92.8182,92.8302,92.8388,92.8439,92.8455,92.8438,92.8386,92.8299,92.8177,92.802,92.7826,92.7595,92.7325,92.7016,92.6665,92.6271,92.5832,92.5346,92.4809,92.4218,92.3571,92.2863,92.209,92.1247,92.0328,91.9327,91.8236,91.7047,91.5751,91.4336,91.2789,91.1097,90.9242,90.7204,90.496,90.2483,89.9739,89.669,89.3289,88.948,88.5192,88.034,87.4819,86.8495,86.1202,85.2724,84.2787,83.1037,81.7015,80.0134,77.9649,75.4659,72.4164,68.7262,64.3613,59.4238,54.2369,49.2994,44.9342,41.2437,38.1937,35.6941,33.6448,31.9558,30.5526,29.3765,28.3815,27.5322,26.8012,26.167,25.6129,25.1255,24.6943,24.3107,23.9678,23.6598,23.3821,23.1308,22.9025,22.6945,22.5044,22.3303,22.1705,22.0233,21.8876,21.7623,21.6462,21.5386,21.4388,21.3459,21.2595,21.1789,21.1038,21.0336,20.9681,20.9067,20.8493,20.7955,20.745,20.6977,20.6533,20.6115,20.5723,20.5354,20.5008,20.4681,20.4374,20.4084,20.3811,20.3553,20.331,20.308,20.2863,20.2658,20.2463,20.2279,20.2104,20.1938,20.178,20.1629,20.1486,20.1348,20.1216,20.109,20.0968,20.085,20.0736,20.0625,20.0517,20.0411,20.0307,20.0204,20.0102,20
20,20.0133,20.0266,20.04,20.0536,20.0674,20.0815,20.096,20.1108,20.1261,20.1419,20.1583,20.1753,20.1931,20.2116,20.2311,20.2514,20.2728,20.2952,20.3189,20.3438,20.3701,20.3979,20.4272,20.4583,20.4912,20.526,20.5629,20.6021,20.6437,20.6879,20.7348,20.7847,20.8378,20.8943,20.9545,21.0186,21.0871,21.1602,21.2382,21.3217,21.411,21.5067,21.6093,21.7195,21.8379,21.9653,22.1027,22.251,22.4113,22.585,22.7735,22.9785,23.2019,23.4461,23.7137,24.0077,24.3318,24.6903,25.0883,25.5319,26.0286,26.5874,27.2191,27.9373,28.7586,29.7036,30.7978,32.0729,33.5674,35.328,37.4087,39.8677,42.7589,46.1149,49.9178,54.0641,58.3453,62.4915,66.2941,69.6496,72.5402,74.9984,77.0782,78.8378,80.331,81.6046,82.6972,83.6404,84.4597,85.1756,85.8049,86.361,86.8547,87.2952,87.6897,88.0444,88.3644,88.654,88.9168,89.1558,89.3737,89.5728,89.7549,89.9217,90.0746,90.215,90.3439,90.4622,90.5709,90.6707,90.7622,90.846,90.9226,90.9926,91.0562,91.1139,91.1659,91.2125,91.2541,91.2907,91.3226,91.35,91.3729,91.3915,91.4058,91.416,91.422,91.424,91.4219,91.4157,91.4054,91.3909,91.3722,91.3491,91.3217,91.2896,91.2528,91.2112,91.1644,91.1122,91.0544,90.9906,90.9206,90.8438,90.7598,90.6682,90.5683,90.4595,90.341,90.2119,90.0714,89.9183,89.7514,89.5692,89.37,89.152,88.9128,88.6499,88.3602,88.04,87.6852,87.2906,86.85,86.3561,85.7999,85.1705,84.4544,83.635,82.6917,81.599,80.3253,78.8319,77.0723,74.9924,72.534,69.6433,66.2877,62.485,58.3387,54.0574,49.911,46.108,42.752,39.8606,37.4016,35.3208,33.5601,32.0655,30.7904,29.6961,28.7511,27.9297,27.2114,26.5796,26.0208,25.5241,25.0804,24.6824,24.3239,23.9998,23.7057,23.4382,23.194,22.9705,22.7655,22.577,22.4034,22.2431,22.0948,21.9575,21.8301,21.7118,21.6017,21.4992,21.4036,21.3144,21.231,21.1531,21.0802,21.0119,20.9479,20.8879,20.8315,20.7787,20.729,20.6823,20.6384,20.597,20.5581,20.5215,20.487,20.4544,20.4237,20.3947,20.3673,20.3415,20.317,20.2938,20.2718,20.251,20.2311,20.2123,20.1943,20.1772,20.1608,20.1451,20.13,20.1154,20.1014,20.0878,20.0745,20.0616,20.049,20.0366,20.0243,20.0121,20
20,20.0154,20.0308,20.0463,20.0621,20.0781,20.0944,20.1112,20.1283,20.1461,20.1644,20.1834,20.2031,20.2237,20.2452,20.2677,20.2912,20.316,20.342,20.3693,20.3982,20.4287,20.4608,20.4948,20.5308,20.5688,20.6091,20.6519,20.6972,20.7453,20.7964,20.8506,20.9083,20.9696,21.0349,21.1045,21.1786,21.2576,21.3419,21.4319,21.5281,21.631,21.7412,21.8593,21.986,22.1222,22.2686,22.4262,22.5962,22.7799,22.9786,23.194,23.428,23.6826,23.9604,24.2642,24.5972,24.9634,25.3673,25.8143,26.3106,26.8639,27.4831,28.1791,28.9648,29.8558,30.8711,32.033,33.3681,34.9075,36.6858,38.7399,41.1044,43.8044,46.8436,50.1879,53.7517,57.397,60.9606,64.3046,67.3432,70.0426,72.4062,74.4592,76.2362,77.7742,79.1077,80.2677,81.2808,82.1696,82.9527,83.6458,84.2619,84.8118,85.3044,85.7473,86.1468,86.5083,86.8362,87.1345,87.4063,87.6545,87.8815,88.0895,88.2803,88.4554,88.6162,88.7641,88.8999,89.0248,89.1395,89.2447,89.3411,89.4294,89.5099,89.5832,89.6497,89.7097,89.7635,89.8114,89.8537,89.8905,89.922,89.9485,89.9699,89.9865,89.9983,90.0053,90.0075,90.0051,89.9979,89.986,89.9693,89.9477,89.9211,89.8893,89.8524,89.8099,89.7619,89.7079,89.6477,89.5811,89.5077,89.427,89.3386,89.2419,89.1366,89.0217,88.8967,88.7607,88.6127,88.4517,88.2764,88.0855,87.8774,87.6501,87.4018,87.1298,86.8314,86.5034,86.1417,85.7421,85.299,84.8062,84.2562,83.64,82.9467,82.1635,81.2746,80.2613,79.1011,77.7675,76.2294,74.4522,72.3991,70.0354,67.3359,64.2972,60.9531,57.3893,53.7439,50.18,46.8356,43.7963,41.0961,38.7316,36.6774,34.899,33.3595,32.0243,30.8623,29.847,28.9558,28.1701,27.4741,26.8548,26.3015,25.8051,25.3581,24.9542,24.5879,24.2549,23.9511,23.6733,23.4187,23.1848,22.9694,22.7707,22.5871,22.4171,22.2595,22.1132,21.9771,21.8505,21.7325,21.6224,21.5196,21.4235,21.3336,21.2495,21.1707,21.0968,21.0274,20.9624,20.9012,20.8438,20.7898,20.739,20.6913,20.6463,20.6039,20.5639,20.5262,20.4907,20.4571,20.4254,20.3955,20.3671,20.3403,20.3148,20.2907,20.2677,20.2459,20.2251,20.2052,20.1862,20.168,20.1505,20.1337,20.1174,20.1017,20.0863,20.0714,20.0567,20.0423,20.0281,20.014,20
20,20.0174,20.0349,20.0525,20.0704,20.0885,20.107,20.126,20.1455,20.1656,20.1863,20.2079,20.2302,20.2536,20.2779,20.3034,20.3301,20.3581,20.3876,20.4186,20.4513,20.4858,20.5223,20.5608,20.6015,20.6446,20.6902,20.7386,20.7899,20.8443,20.9021,20.9635,21.0287,21.098,21.1718,21.2504,21.334,21.4232,21.5184,21.6199,21.7284,21.8443,21.9684,22.1013,22.2438,22.3968,22.5612,22.738,22.9285,23.1341,23.3563,23.5968,23.8575,24.1409,24.4494,24.7861,25.1543,25.5581,26.0021,26.4917,27.0332,27.634,28.3029,29.0501,29.8876,30.8297,31.8927,33.0956,34.4601,36.0096,37.7688,39.7615,42.0063,44.5117,47.268,50.2394,53.3587,56.5313,59.6504,62.6214,65.3771,67.8817,70.1256,72.117,73.8748,75.4227,76.7852,77.9861,79.0467,79.9861,80.8207,81.5647,82.2301,82.827,83.3643,83.8494,84.2884,84.6868,85.0492,85.3796,85.6814,85.9574,86.2104,86.4425,86.6556,86.8515,87.0316,87.1973,87.3497,87.4899,87.6188,87.7371,87.8456,87.9449,88.0356,88.1182,88.1931,88.2607,88.3214,88.3755,88.4232,88.4647,88.5003,88.5302,88.5544,88.5731,88.5864,88.5943,88.5969,88.5941,88.586,88.5726,88.5537,88.5293,88.4992,88.4634,88.4217,88.3738,88.3196,88.2587,88.1909,88.1158,88.033,87.9422,87.8426,87.734,87.6155,87.4864,87.3461,87.1934,87.0276,86.8472,86.6512,86.4379,86.2056,85.9525,85.6762,85.3743,85.0438,84.6812,84.2826,83.8434,83.3582,82.8207,82.2236,81.5581,80.8139,79.9791,79.0396,77.9788,76.7778,75.4151,73.8671,72.1091,70.1175,67.8735,65.3687,62.6129,59.6418,56.5225,53.3498,50.2303,47.2589,44.5025,41.9969,39.752,37.7592,35.9999,34.4503,33.0857,31.8827,30.8196,29.8774,29.0398,28.2926,27.6236,27.0227,26.4812,25.9915,25.5475,25.1437,24.7755,24.4388,24.1303,23.8469,23.5862,23.3457,23.1236,22.918,22.7276,22.5508,22.3865,22.2336,22.0912,21.9584,21.8345,21.7186,21.6103,21.5089,21.414,21.325,21.2416,21.1632,21.0897,21.0206,20.9557,20.8946,20.8372,20.7831,20.7322,20.6842,20.6389,20.5963,20.556,20.518,20.4821,20.4482,20.416,20.3856,20.3568,20.3294,20.3034,20.2787,20.2551,20.2326,20.2111,20.1904,20.1706,20.1515,20.1331,20.1152,20.0978,20.0809,20.0643,20.048,20.0319,20.0159,20
20,20.0194,20.0389,20.0586,20.0784,20.0987,20.1193,20.1404,20.1621,20.1845,20.2077,20.2317,20.2566,20.2826,20.3097,20.3381,20.3679,20.3991,20.432,20.4666,20.503,20.5414,20.582,20.6249,20.6702,20.7182,20.769,20.8228,20.8799,20.9405,21.0047,21.073,21.1455,21.2225,21.3045,21.3917,21.4846,21.5836,21.6891,21.8016,21.9218,22.0502,22.1875,22.3344,22.4919,22.6607,22.842,23.0368,23.2465,23.4725,23.7164,23.9799,24.2653,24.5748,24.9111,25.2772,25.6767,26.1134,26.5921,27.118,27.6972,28.3369,29.0453,29.8316,30.7069,31.6835,32.7753,33.9978,35.3679,36.9029,38.6195,40.5319,42.6487,44.9692,47.4785,50.1439,52.9136,55.72,58.4895,61.1545,63.6631,65.9827,68.0985,70.0095,71.7245,73.2576,74.6256,75.8458,76.935,77.9086,78.7806,79.5634,80.2678,80.9032,81.4778,81.9986,82.4717,82.9025,83.2955,83.6546,83.9834,84.2847,84.5614,84.8156,85.0494,85.2645,85.4626,85.6451,85.813,85.9677,86.1099,86.2406,86.3605,86.4703,86.5707,86.6621,86.7451,86.82,86.8873,86.9472,87.0001,87.0462,87.0857,87.1188,87.1457,87.1665,87.1812,87.19,87.1928,87.1898,87.1808,87.1658,87.1449,87.1178,87.0845,87.0447,86.9984,86.9453,86.8852,86.8177,86.7426,86.6594,86.5678,86.4672,86.3572,86.237,86.1061,85.9637,85.8089,85.6407,85.4581,85.2598,85.0444,84.8104,84.556,84.2792,83.9776,83.6487,83.2893,82.8962,82.4652,81.9918,81.4708,80.8961,80.2605,79.5559,78.7729,77.9007,76.927,75.8376,74.6172,73.2491,71.7158,70.0006,68.0894,65.9735,63.6537,61.1449,58.4798,55.7102,52.9036,50.1338,47.4682,44.9588,42.6382,40.5212,38.6087,36.8919,35.3569,33.9867,32.764,31.6721,30.6955,29.8201,29.0337,28.3253,27.6855,27.1062,26.5802,26.1015,25.6647,25.2653,24.8991,24.5629,24.2534,23.968,23.7045,23.4606,23.2347,23.0251,22.8303,22.6491,22.4804,22.3231,22.1762,22.0391,21.9108,21.7908,21.6785,21.5732,21.4744,21.3818,21.2948,21.2131,21.1364,21.0642,20.9963,20.9324,20.8722,20.8156,20.7622,20.7118,20.6643,20.6195,20.5772,20.5372,20.4994,20.4636,20.4297,20.3976,20.3671,20.3381,20.3105,20.2843,20.2592,20.2352,20.2122,20.1901,20.1689,20.1483,20.1284,20.109,20.0901,20.0716,20.0535,20.0355,20.0177,20
